省份,地级市,县/区,纬度,经度,海拔(m),最优倾角辐射量(kWh/m²年),最佳倾角(°),预测系统效率,预测年发电量(kWh/kWp),水平面总辐射(kWh/m²年),直接辐射(kWh/m²年),散射辐射(kWh/m²年),散射辐射比例,年均温(°C),制冷度日数,供暖度日数,地形坡度(°),地形方位角(°),土地覆盖,人口密度
广东省,汕头市,濠江区,23.286605,116.726701,23,1686.484375,20,80.74%,1361.713623,1607.296875,1130.875,815.0234375,0.5078125,21.9375,1706,267,1.700000048,-1,333,4480
广东省,汕头市,潮阳区,23.264923,116.601677,19,1627.210938,20,80.80%,1314.800659,1554.210938,1045.703125,824.09375,0.53125,22.0625,1755.5,270.375,2.5,-2,333,9928
广东省,汕头市,潮南区,23.239196,116.439105,6,1597.648438,20,80.64%,1288.315918,1526.21875,1000.960938,832.578125,0.546875,22.125,1796.375,289.9375,0.400000006,-1,333,6547
广东省,汕头市,澄海区,23.466314,116.755945,8,1651.210938,20,80.63%,1331.42334,1571.453125,1069.273438,829.21875,0.53125,22,1760.625,284.1875,1,-1,333,11339
广东省,汕头市,南澳县,23.421658,117.023482,12,1699.78125,20,80.84%,1374.100098,1619.640625,1151.460938,812.7265625,0.5,21.9375,1700.25,251.75,0.600000024,-1,333,1265
广东省,佛山市,禅城区,23.009475,113.122532,-1,1447.9375,19,80.38%,1163.83252,1392.3125,763.1328125,852.2421875,0.609375,22.625,1983.625,282.125,0.800000012,-1,307,7370
广东省,佛山市,南海区,23.028875,113.143246,9,1441.796875,19,80.62%,1162.416626,1386.835938,756.203125,852.7265625,0.6171875,22.625,1976.875,284.5625,0.699999988,-1,333,16697
广东省,佛山市,顺德区,22.805413,113.293197,1,1469.59375,19,80.46%,1182.392578,1411.84375,793.984375,852.6640625,0.6015625,22.75,2016.625,260,2.099999905,-1,333,4708
广东省,佛山市,三水区,23.156675,112.897271,11,1449.726563,19,80.60%,1168.447998,1392.375,771.6328125,843.3359375,0.609375,22.3125,1902.375,315.5625,0.400000006,-1,333,3492
广东省,佛山市,高明区,22.900047,112.892573,1,1440.835938,18,80.74%,1163.327026,1390.015625,773.96875,839.15625,0.6015625,22.5625,1955.625,288,2.099999905,76.59999847,337,1755
广东省,江门市,蓬江区,22.595285,113.078914,8,1461.90625,18,80.42%,1175.719604,1410.15625,799.875,848.0703125,0.6015625,22.6875,1991.5,263.375,2.200000048,-2,333,2297
广东省,江门市,江海区,22.561301,113.111029,-2,1493.992188,18,80.43%,1201.59729,1438.179688,844.9453125,841.8984375,0.5859375,22.8125,2011.5625,256,0.200000003,-1,333,859
广东省,江门市,新会区,22.458519,113.034454,3,1484.5,18,80.45%,1194.259399,1431.546875,845.765625,834.125,0.5859375,22.6875,1986,255.5,0.100000001,-1,333,599
广东省,江门市,台山市,22.251947,112.793812,13,1484.117188,18,80.53%,1195.135254,1433.851563,848.0234375,838.546875,0.5859375,22.6875,1956.5625,247.5,2,-2,333,2222
广东省,江门市,开平市,22.377378,112.698113,11,1470.085938,18,80.52%,1183.677002,1417.65625,824.34375,836.6953125,0.59375,22.625,1946.6875,261.3125,2.200000048,-1,333,2830
广东省,江门市,鹤山市,22.765912,112.964203,12,1448.1875,19,80.48%,1165.53772,1395.875,782.8671875,841.859375,0.6015625,22.5625,1954,278.4375,0.800000012,-2,333,1828
广东省,江门市,恩平市,22.183743,112.304904,28,1440.53125,18,80.55%,1160.383057,1389.851563,794.53125,826.828125,0.59375,22.375,1869.8125,265.5625,0.300000012,-1,333,1361
广东省,湛江市,赤坎区,21.265948,110.365592,18,1510.554688,16,80.13%,1210.399536,1468.023438,851.34375,853.0078125,0.578125,23.6875,2208.625,120.3125,2.700000048,-2,333,22029
广东省,湛江市,霞山区,21.192463,110.397721,16,1547.96875,16,79.89%,1236.598145,1505.75,911.671875,841.4921875,0.5625,23.9375,2269.0625,100.75,0.400000006,-1,333,46466
广东省,湛江市,坡头区,21.244405,110.455192,11,1542.0625,16,80.08%,1234.872437,1497.59375,893.2109375,849.7109375,0.5703125,23.75,2225.25,103.625,0.899999976,-1,333,1026
广东省,湛江市,麻章区,21.26437,110.333833,34,1507.625,16,80.08%,1207.317749,1464.460938,843.59375,857.3515625,0.5859375,23.6875,2198.8125,122.5625,1.399999976,-2,302,1255
广东省,湛江市,遂溪县,21.378371,110.25043,22,1478.1875,16,80.20%,1185.459351,1437.664063,809.375,856.9453125,0.59375,23.625,2191.1875,137.0625,2.299999952,-2,333,864
广东省,湛江市,徐闻县,20.325969,110.17595,67,1617.664063,14,79.69%,1289.06543,1581.578125,1005.890625,848.2578125,0.5390625,24.375,2373.375,44.375,0.200000003,-1,333,5056
广东省,湛江市,廉江市,21.609988,110.286109,29,1461.898438,16,80.16%,1171.829834,1418.351563,780.59375,859.65625,0.609375,23.4375,2146.875,158.4375,0.600000024,-1,333,2488
广东省,湛江市,雷州市,20.914548,110.097011,14,1553.40625,15,79.88%,1240.819702,1512.5,927.71875,839.5546875,0.5546875,24.0625,2319.625,89.875,2.599999905,110.9000015,333,10064
广东省,湛江市,吴川市,21.440763,110.779361,11,1596.039063,17,80.32%,1281.976685,1545.367188,953.0390625,854.6015625,0.5546875,23.625,2176.75,108.375,0.5,-1,333,879
广东省,茂名市,茂南区,21.641661,110.918566,13,1528.3125,18,80.18%,1225.377563,1476.554688,857.6484375,865.140625,0.5859375,23.5,2149.3125,135.5625,1.200000048,-2,333,620
广东省,茂名市,电白区,21.513946,111.013368,12,1587.617188,17,80.24%,1273.981323,1534.5625,948.25,850.1015625,0.5546875,23.625,2177.3125,110,0.800000012,-1,333,3537
广东省,茂名市,高州市,21.919654,110.85402,45,1503.640625,18,80.14%,1204.997803,1452.789063,829.5078125,862.2890625,0.59375,23.125,2046.5625,176.8125,1,-1,333,7383
广东省,茂名市,化州市,21.664483,110.639581,23,1499.71875,17,80.16%,1202.185547,1453.34375,826.578125,860.921875,0.59375,23.5,2153.625,146.25,0.200000003,-1,333,3314
广东省,茂名市,信宜市,22.354887,110.946866,89,1497.617188,18,80.42%,1204.434082,1445.914063,837.765625,847.03125,0.5859375,22.125,1816.8125,308.3125,0.5,-1,333,2253
广东省,肇庆市,端州区,23.051847,112.485577,15,1411.71875,18,80.74%,1139.841797,1361.84375,745.7109375,829.171875,0.609375,22.1875,1877.1875,326.75,0.300000012,-1,333,6000
广东省,肇庆市,鼎湖区,23.159062,112.56738,6,1383,18,80.69%,1115.952148,1336.046875,722.375,821.2265625,0.6171875,22.25,1906.25,341.125,0.100000001,-1,333,279
广东省,肇庆市,高要区,23.02474,112.458055,42,1422.960938,18,80.34%,1143.182007,1370.578125,760.375,825.28125,0.6015625,22.1875,1869.0625,321.5,2.700000048,-1,333,2863
广东省,肇庆市,广宁县,23.634808,112.440694,69,1380.046875,19,80.98%,1117.532349,1329.476563,716.65625,821.21875,0.6171875,21.375,1713.75,471.9375,3,-2,333,797
广东省,肇庆市,怀集县,23.920806,112.166908,57,1406.898438,19,80.85%,1137.464478,1351.03125,745.8359375,822.7890625,0.609375,20.875,1596.8125,527.4375,0.899999976,-1,333,999
广东省,肇庆市,封开县,23.423928,111.512177,96,1425.34375,18,80.12%,1142.009521,1375.765625,757.828125,827.84375,0.6015625,21.6875,1767.5625,417.3125,8.199999809,356.2000122,312,409
广东省,肇庆市,德庆县,23.145035,111.785544,17,1427.015625,18,80.43%,1147.791748,1378.828125,762.8984375,827.7890625,0.6015625,22.125,1872.8125,350.5,1,-2,333,3904
广东省,肇庆市,四会市,23.326991,112.734309,11,1438.28125,19,80.33%,1155.394043,1383.101563,775.390625,825.5546875,0.59375,22,1822.4375,358.875,4.699999809,-2,305,1277
广东省,惠州市,惠城区,23.084657,114.382526,102,1529.492188,20,79.85%,1221.331665,1453.453125,873.515625,844.8359375,0.578125,21.9375,1810.1875,350.875,14.60000038,232.6000061,307,19670
广东省,惠州市,惠阳区,22.789431,114.456107,35,1559.398438,20,80.78%,1259.658569,1489.945313,924.546875,845.953125,0.5703125,22.25,1836.5625,278.875,2.400000095,19.79999924,333,4676
广东省,惠州市,博罗县,23.172587,114.289602,14,1516.953125,20,80.50%,1221.074463,1450.21875,863.8046875,847.625,0.5859375,22.0625,1842.875,357.625,0.800000012,-1,333,2101
广东省,惠州市,惠东县,22.984831,114.720136,28,1560.164063,20,80.50%,1255.884277,1492.210938,930.046875,843.71875,0.5625,22,1809.875,333.8125,0.699999988,-1,333,2896
广东省,惠州市,龙门县,23.727873,114.254898,68,1483.421875,21,80.87%,1199.683594,1416.804688,838.65625,829.375,0.5859375,21.125,1652.125,505.625,1,-1,333,1178
广东省,梅州市,梅江区,24.31065,116.116686,83,1530.46875,21,80.37%,1230.040771,1458.75,906.2109375,828.2109375,0.5703125,21.375,1753.5,499.875,4,186.8999939,333,2308
广东省,梅州市,梅县区,24.266191,116.081395,86,1530.765625,21,80.32%,1229.57251,1458.28125,906.171875,827.3203125,0.5703125,21.375,1743.375,500.5,0.400000006,-1,333,243
广东省,梅州市,大埔县,24.347037,116.694825,79,1512.46875,21,80.69%,1220.429077,1442.742188,888.9609375,816.2421875,0.5625,21.25,1701.625,502.8125,1,-2,333,573
广东省,梅州市,丰顺县,23.739364,116.181895,18,1535.804688,21,80.49%,1236.095825,1459.820313,917.40625,818.3984375,0.5625,21.5625,1743.125,432.625,1.600000024,-2,333,900
广东省,梅州市,五华县,23.932568,115.775751,105,1536.460938,20,80.48%,1236.489624,1466.429688,913.1171875,825.859375,0.5625,21.4375,1736,474.8125,5.599999905,257.3999939,333,812
广东省,梅州市,平远县,24.566928,115.891235,161,1498.335938,22,81.54%,1221.795654,1431.648438,876.4296875,822.3046875,0.578125,20.625,1589.75,620.9375,3.799999952,317.8999939,333,945
广东省,梅州市,蕉岭县,24.658963,116.171477,121,1490.46875,21,80.68%,1202.446777,1418.539063,866.03125,818.640625,0.578125,20.75,1645.375,626.8125,2.400000095,-2,333,1543
广东省,梅州市,兴宁市,24.137296,115.731133,121,1543.539063,21,80.71%,1245.84375,1471.578125,913.2734375,835.375,0.5703125,21.25,1705.4375,500.5625,2.099999905,-1,333,4009
广东省,汕尾市,城区,22.779204,115.36522,9,1615.8125,20,80.69%,1303.852051,1545.140625,1017.234375,828.8046875,0.5390625,22.4375,1838.9375,209.5,0.5,-1,333,27207
广东省,汕尾市,海丰县,22.967212,115.322974,10,1590.859375,20,80.50%,1280.687256,1517.140625,988.359375,823.078125,0.5390625,22.125,1808.75,305.5,0.600000024,-1,333,4626
广东省,汕尾市,陆河县,23.301557,115.659978,57,1525.773438,21,80.59%,1229.637695,1452.296875,902.53125,822.1015625,0.5625,21.5,1716.8125,435.5,2.400000095,-2,333,1560
广东省,汕尾市,陆丰市,22.91874,115.652142,5,1640.539063,20,80.32%,1317.731201,1566.078125,1050.539063,826.78125,0.53125,22.5,1891.3125,243.8125,0.100000001,-1,302,1784
广东省,河源市,源城区,23.734055,114.703305,33,1525.429688,20,80.78%,1232.189087,1457.289063,886.1875,835.8515625,0.5703125,21.375,1734.375,486.8125,4.5,302.7000122,333,286
广东省,河源市,紫金县,23.635597,115.183814,148,1515.859375,21,80.47%,1219.872437,1447.796875,887.1015625,833.59375,0.578125,20.8125,1599.6875,568.875,1,-1,333,944
广东省,河源市,龙川县,24.100599,115.26002,88,1464.132813,20,80.93%,1184.971558,1408.929688,841.3828125,820.046875,0.5859375,20.9375,1674,588.6875,4.300000191,15.60000038,333,1388
广东省,河源市,连平县,24.369552,114.488358,219,1420.703125,21,80.96%,1150.146729,1358.609375,787.1640625,806.765625,0.59375,19.5625,1427.5625,838.0625,0.5,-1,333,535
广东省,河源市,和平县,24.469177,114.935634,172,1446.953125,21,80.97%,1171.554077,1382.460938,814.046875,813.71875,0.5859375,19.9375,1499.5625,771.875,5.099999905,308.3999939,306,1208
广东省,河源市,东源县,23.790079,114.7466,44,1526.234375,20,80.72%,1232.005737,1456.046875,884.7578125,836.53125,0.578125,21.3125,1720.25,507.875,2.400000095,-2,333,286
广东省,阳江市,江城区,21.862451,111.95486,7,1521.648438,18,80.42%,1223.697388,1468.203125,884.484375,839.4765625,0.5703125,22.875,1984.5,200.1875,0.5,-1,333,7182
广东省,阳江市,阳东区,21.869081,112.005586,14,1530.234375,18,80.40%,1230.262573,1475.203125,896.015625,836.953125,0.5703125,22.875,1987.375,199.75,0.300000012,-1,333,758
广东省,阳江市,阳西县,21.753935,111.617696,17,1491.382813,18,80.23%,1196.595093,1440.632813,858.890625,829.1640625,0.578125,22.9375,1999.6875,177.375,1.700000048,-2,333,724
广东省,阳江市,阳春市,22.17041,111.791587,31,1417.507813,18,80.67%,1143.51416,1370.460938,765.65625,824.046875,0.6015625,22.25,1831.5,265.9375,0.699999988,-1,333,318
广东省,清远市,清城区,23.697889,113.062612,14,1430.757813,20,80.85%,1156.80249,1368.921875,761.9765625,828.0234375,0.6015625,21.625,1766.875,424.5625,0.5,-1,302,1873
广东省,清远市,清新区,23.734677,113.017747,24,1416.007813,20,80.74%,1143.241821,1353.039063,748.53125,821.625,0.609375,21.5625,1756.125,442.375,1.200000048,-1,333,2908
广东省,清远市,佛冈县,23.879455,113.531559,59,1427.90625,20,80.88%,1154.901733,1366.25,773.4765625,822.6953125,0.6015625,21.1875,1687.8125,518.0625,0.400000006,-1,305,458
广东省,清远市,阳山县,24.465234,112.641199,62,1337.25,19,80.64%,1078.372559,1285.992188,692.8515625,790.75,0.6171875,20.1875,1583.375,770.1875,0.5,-1,333,450
广东省,清远市,连山壮族瑶族自治县,24.570553,112.093726,266,1281.054688,19,80.93%,1036.694214,1236.90625,642.6015625,783.3671875,0.6328125,19.3125,1392.625,892.1875,0.699999988,-1,333,147
广东省,清远市,连南瑶族自治县,24.725953,112.287212,122,1292.8125,19,81.31%,1051.170288,1247.132813,648.734375,784.1171875,0.625,19.375,1442.125,931,1.200000048,-2,333,193
广东省,清远市,英德市,24.20716,113.401827,36,1430.09375,20,81.03%,1158.772095,1374.460938,787.265625,816.1875,0.59375,21,1667.6875,552.875,1.399999976,-2,305,967
广东省,清远市,连州市,24.780873,112.377255,102,1318.398438,18,81.07%,1068.803345,1273,669.6328125,795.390625,0.625,19.4375,1462.5625,925.875,0.600000024,-1,333,725
广东省,东莞市,东莞市,23.021016,113.751884,6,1492.414063,20,80.50%,1201.35791,1429.742188,824.7578125,850.6328125,0.59375,22.5,1927.5625,285.3125,1.600000024,-2,324,5698
广东省,中山市,中山市,22.517024,113.392517,17,1471.78125,18,80.64%,1186.859741,1418.9375,825.953125,843.984375,0.59375,22.9375,2025.5625,221.9375,2.299999952,-1,333,4027
广东省,潮州市,湘桥区,23.675104,116.628343,14,1583.273438,21,80.55%,1275.38562,1506.390625,974.203125,832.5,0.5546875,21.625,1716.6875,377.8125,1,-2,333,7183
广东省,潮州市,潮安区,23.463598,116.676971,9,1623.03125,21,80.91%,1313.237671,1546.421875,1027.414063,835.671875,0.5390625,22,1763.5,297.1875,0.200000003,-1,333,3857
广东省,潮州市,饶平县,23.663294,117.0045,3,1659.398438,19,80.62%,1337.861328,1580.320313,1103.492188,810.8203125,0.515625,21.875,1745.125,307.0625,0.300000012,-1,333,3313
广东省,揭阳市,榕城区,23.525918,116.36714,,1563.726563,20,80.59%,1260.274414,1490.734375,945.125,834.390625,0.5625,21.9375,1790.8125,355,0.699999988,-1,337,12995
广东省,揭阳市,揭东区,23.567252,116.411928,10,1574.671875,21,80.55%,1268.37207,1500.28125,959.1640625,833.796875,0.5546875,21.8125,1770.375,365.875,3.400000095,203.8000031,333,2164
广东省,揭阳市,揭西县,23.431314,115.841742,46,1512.859375,21,80.65%,1220.068604,1443.414063,895.21875,818.3828125,0.5703125,21.4375,1710.75,437.4375,1,-1,333,2264
广东省,揭阳市,惠来县,23.033889,116.295038,8,1639.140625,20,80.70%,1322.813965,1565.984375,1047.421875,836.109375,0.53125,22.25,1809.375,250.9375,0.300000012,-1,333,2493
广东省,揭阳市,普宁市,23.297742,116.165646,15,1534.539063,20,80.57%,1236.338501,1468.421875,921.609375,830.2421875,0.5625,21.8125,1759.1875,359.0625,0.400000006,-1,333,31294
广东省,云浮市,云城区,22.92815,112.043945,65,1384.40625,18,80.44%,1113.597656,1340.226563,726.7890625,822.2734375,0.6171875,22.0625,1821.875,335.6875,0.300000012,-1,333,1753
广东省,云浮市,云安区,23.070334,112.002947,21,1388.226563,18,80.33%,1115.164307,1340.09375,720.0703125,821.609375,0.609375,22,1824.25,351.3125,1.399999976,-2,333,320
广东省,云浮市,新兴县,22.695915,112.225174,31,1422.023438,18,80.53%,1145.128784,1373.3125,767.3046875,823.875,0.6015625,22.1875,1854.625,309.5,0.5,-1,333,2108
广东省,云浮市,郁南县,23.234561,111.535387,,1425.9375,18,80.64%,1149.887329,1384.796875,766.9609375,830.609375,0.6015625,22.125,1872.5625,362.6875,0.300000012,-1,337,846
广东省,云浮市,罗定市,22.768345,111.569788,50,1474.953125,18,80.57%,1188.344238,1424.28125,818.8046875,830.765625,0.5859375,22,1793,335.875,1.200000048,-2,333,3417
广西壮族自治区,南宁市,兴宁区,22.85354,108.368071,84,1346.484375,16,80.57%,1084.904053,1309.960938,654.1875,832.6015625,0.6328125,21.8125,1798.3125,395.8125,2.700000048,104.5,333,549
广西壮族自治区,南宁市,青秀区,22.785833,108.495204,62,1352.320313,16,80.74%,1091.875366,1317.5625,667.0234375,830.4453125,0.6328125,21.8125,1799.8125,396.3125,1.700000048,-2,337,1321
广西壮族自治区,南宁市,江南区,22.781166,108.273206,105,1352.015625,16,80.67%,1090.704102,1317.070313,663.7109375,833,0.6328125,21.75,1776.25,389.875,2.5,60.90000153,333,1983
广西壮族自治区,南宁市,西乡塘区,22.833852,108.31344,81,1340.257813,16,80.55%,1079.511353,1303.867188,647.9375,831.28125,0.640625,21.875,1814.1875,389.875,0.300000012,-1,333,70947
广西壮族自治区,南宁市,良庆区,22.753613,108.393889,81,1359.335938,16,80.68%,1096.64978,1323.734375,675.5546875,830.1640625,0.625,21.8125,1799.4375,385.875,1.5,-2,302,547
广西壮族自治区,南宁市,邕宁区,22.758633,108.487438,62,1361.117188,16,80.66%,1097.864746,1328.882813,680.0078125,833.6875,0.625,21.8125,1803.125,392.6875,6,42.70000076,337,1321
广西壮族自治区,南宁市,武鸣区,23.159257,108.274869,106,1326.414063,16,80.76%,1071.204834,1290.390625,639.5703125,824.546875,0.640625,21.375,1700.75,455,0.100000001,-1,333,682
广西壮族自治区,南宁市,隆安县,23.166356,107.695721,87,1332.59375,16,80.33%,1070.470825,1300.046875,654.2734375,817.203125,0.625,21.4375,1714.5625,443.875,0.600000024,-1,305,161
广西壮族自治区,南宁市,马山县,23.708448,108.177764,204,1207.539063,16,81.45%,983.5827637,1166.71875,557.4609375,751.4140625,0.640625,20.3125,1452.3125,606.1875,20.20000076,186.6000061,307,7
广西壮族自治区,南宁市,上林县,23.432451,108.605089,124,1296.367188,17,80.65%,1045.52832,1260.257813,628.140625,801.765625,0.6328125,21,1652.375,538.125,0.899999976,-1,333,422
广西壮族自治区,南宁市,宾阳县,23.217771,108.810336,126,1326.054688,17,80.88%,1072.484131,1288.476563,656.609375,808.8671875,0.625,21.0625,1642.5,514.0625,0.899999976,-1,333,1227
广西壮族自治区,南宁市,横州市,22.681257,109.262448,40,1357.671875,16,80.62%,1094.576782,1322.859375,682.1953125,827.296875,0.625,22.0625,1859.1875,370.125,1.200000048,-1,337,810
广西壮族自治区,柳州市,城中区,24.366964,109.427398,105,1282.265625,17,80.77%,1035.718262,1243.453125,610.1953125,802.0703125,0.6484375,20.75,1625.6875,614.3125,2.099999905,-1,333,15196
广西壮族自治区,柳州市,鱼峰区,24.318276,109.452781,84,1298.53125,17,80.79%,1049.104492,1260.421875,631.0625,803.8671875,0.640625,20.875,1660.1875,596.625,0.5,-1,333,1036
广西壮族自治区,柳州市,柳南区,24.336229,109.385504,90,1278.140625,17,80.86%,1033.514771,1239.148438,604.1015625,801.6015625,0.6484375,20.75,1643.3125,613.125,0.800000012,-1,333,7240
广西壮族自治区,柳州市,柳北区,24.362611,109.402009,95,1276.46875,17,80.96%,1033.429565,1238.390625,602.890625,801.84375,0.6484375,20.75,1635.6875,614.6875,0.600000024,-1,333,10567
广西壮族自治区,柳州市,柳江区,24.255644,109.326365,113,1294.960938,17,80.86%,1047.162109,1255.640625,627.9296875,800.140625,0.640625,20.75,1635.75,617.0625,0.400000006,-1,333,3021
广西壮族自治区,柳州市,柳城县,24.649989,109.244565,101,1254.710938,17,81.03%,1016.670105,1223.21875,605.4453125,781.046875,0.640625,20.25,1529.75,698.25,2.299999952,-2,305,332
广西壮族自治区,柳州市,鹿寨县,24.472897,109.750527,96,1303.476563,18,80.95%,1055.160767,1261.757813,635.484375,802.796875,0.6328125,20.625,1585,626.5,2.400000095,-2,305,502
广西壮族自治区,柳州市,融安县,25.224549,109.397538,122,1207.34375,17,81.46%,983.5085449,1171.492188,558.15625,764.828125,0.65625,19.0625,1343.1875,933.375,5.099999905,120.0999985,337,443
广西壮族自治区,柳州市,融水苗族自治县,25.066624,109.256609,119,1239.6875,18,81.31%,1007.981873,1202.367188,590.828125,772.546875,0.640625,19.375,1381.625,860.1875,3.299999952,307.7999878,333,446
广西壮族自治区,柳州市,三江侗族自治县,25.783197,109.607675,177,1174.859375,17,81.07%,952.4475708,1144.703125,540.6015625,748.3984375,0.65625,18.5625,1288.625,1073.3125,4.599999905,277.8999939,333,445
广西壮族自治区,桂林市,秀峰区,25.273954,110.264102,151,1262.539063,18,81.27%,1026.127563,1219.453125,609.375,780.9375,0.640625,19.25,1340.625,876.4375,1.299999952,-2,333,7800
广西壮族自治区,桂林市,叠彩区,25.314158,110.301489,168,1258.023438,18,81.26%,1022.266418,1214,602.3671875,780.53125,0.640625,19.1875,1335.0625,897.0625,2,-2,333,1537
广西壮族自治区,桂林市,象山区,25.261585,110.281223,156,1264.679688,18,81.23%,1027.257813,1221.710938,610.640625,781.9140625,0.640625,19.25,1344.5625,874.25,0.5,-1,333,965
广西壮族自治区,桂林市,七星区,25.253093,110.317576,166,1269.882813,18,81.28%,1032.10498,1225.617188,615.78125,781.703125,0.640625,19.25,1349.75,872.875,1.100000024,-2,333,6746
广西壮族自治区,桂林市,雁山区,25.101798,110.286611,156,1270.820313,18,81.17%,1031.474365,1227.835938,615.1796875,786.5234375,0.640625,19.625,1414.875,817.0625,0.899999976,-1,333,514
广西壮族自治区,桂林市,临桂区,25.238556,110.212425,169,1251.59375,18,81.06%,1014.488525,1214.289063,607.1796875,774.0078125,0.640625,19.1875,1312.0625,863.8125,5,4.800000191,306,2640
广西壮族自治区,桂林市,灵川县,25.3948,110.319837,165,1251.367188,18,81.39%,1018.433289,1208.164063,602.71875,773.96875,0.640625,19,1316.125,933.375,2.700000048,262.6000061,333,1138
广西壮族自治区,桂林市,全州县,25.94939,111.087089,175,1230.804688,17,81.43%,1002.251343,1194.726563,606.3828125,757.4375,0.6328125,18.25,1318.0625,1203.1875,2.299999952,62.20000076,333,969
广西壮族自治区,桂林市,兴安县,25.612576,110.672013,227,1230.773438,18,81.59%,1004.19751,1192.4375,588.8828125,769.234375,0.6484375,18.1875,1230.9375,1147.125,1.700000048,-2,333,879
广西壮族自治区,桂林市,永福县,24.974409,109.987507,159,1246.429688,17,81.02%,1009.892822,1210.976563,601.75,774.609375,0.640625,19.5,1431.375,865.6875,6.099999905,339.8999939,305,166
广西壮族自治区,桂林市,灌阳县,25.489419,111.160764,241,1196.703125,17,81.26%,972.4580078,1160.226563,574.6328125,746.046875,0.640625,18.0625,1308.0625,1260.5,2.099999905,274.2999878,333,233
广西壮族自治区,桂林市,龙胜各族自治县,25.79803,110.011662,388,1134.15625,18,83.28%,944.5292969,1112.273438,521.03125,722.921875,0.6484375,17.75,1099.3125,1174.75,26.79999924,296.5,312,226
广西壮族自治区,桂林市,资源县,26.042452,110.652612,419,1121.523438,18,83.68%,938.4958496,1103.90625,537.53125,706.4921875,0.640625,16.875,1015.125,1413.6875,13.69999981,308.3999939,312,113
广西壮族自治区,桂林市,平乐县,24.622814,110.632867,225,1264.460938,18,82.34%,1041.210815,1243.820313,638.203125,783.625,0.6328125,19.6875,1382,757.6875,23.79999924,335.6000061,312,317
广西壮族自治区,桂林市,荔浦市,24.48843,110.395232,149,1292.90625,18,81.04%,1047.835449,1252.242188,636.921875,795.1640625,0.6328125,20,1472.8125,738.5,0.200000003,-1,333,1042
广西壮族自治区,桂林市,恭城瑶族自治县,24.831581,110.82841,142,1307.40625,18,80.77%,1056.047852,1265.890625,661.28125,791.515625,0.625,19.625,1481.8125,875.875,0.600000024,-1,333,370
广西壮族自治区,梧州市,万秀区,23.470543,111.318065,4,1414.234375,18,80.11%,1132.930786,1371.570313,755.2578125,830.6953125,0.609375,21.9375,1857.3125,411.375,2.099999905,-2,337,120
广西壮族自治区,梧州市,长洲区,23.486279,111.274276,40,1441.703125,18,80.52%,1160.79187,1389,775.6953125,829.90625,0.59375,21.8125,1814.5,417.8125,2.900000095,-2,333,24824
广西壮族自治区,梧州市,龙圩区,23.414869,111.247514,18,1418.742188,18,80.64%,1144.052246,1369,741.0859375,836.890625,0.609375,22,1862.625,395.0625,5.199999809,125.6999969,333,671
广西壮族自治区,梧州市,苍梧县,23.868208,111.547244,52,1384.492188,19,80.87%,1119.609741,1334.484375,719.1796875,820.625,0.6171875,21,1652.875,548.875,0.5,-1,305,266
广西壮族自治区,梧州市,藤县,23.375538,110.914606,11,1403.007813,17,80.46%,1128.822876,1358.515625,726.6015625,832.390625,0.609375,21.9375,1861.5625,403.3125,4.699999809,232.6999969,337,429
广西壮族自治区,梧州市,蒙山县,24.193567,110.525003,146,1284.390625,18,81.01%,1040.44397,1241.273438,635.3515625,782.7421875,0.6328125,20.125,1507.5625,722.5625,0.400000006,-1,305,247
广西壮族自治区,梧州市,岑溪市,22.918327,110.994955,108,1422.875,18,80.49%,1145.263794,1377.3125,759.3671875,832.1171875,0.6015625,21.75,1766.5625,400.0625,0.600000024,-1,333,963
广西壮族自治区,北海市,海城区,21.474914,109.117256,17,1516.296875,16,80.75%,1224.485352,1472.90625,844.0390625,853.3828125,0.578125,23.625,2194.8125,139.375,0.300000012,-1,333,8074
广西壮族自治区,北海市,银海区,21.449729,109.139689,10,1547.195313,16,80.49%,1245.402954,1501.554688,889.125,844.703125,0.5625,23.625,2209.6875,134.5,1,-1,333,1805
广西壮族自治区,北海市,铁山港区,21.529878,109.422099,25,1521.328125,17,80.31%,1221.769287,1475.429688,848.6328125,852.109375,0.578125,23.625,2201.3125,140.5625,0.5,-1,302,448
广西壮族自治区,北海市,合浦县,21.66132,109.207236,11,1447.242188,16,80.37%,1163.077393,1408.039063,760.1015625,856.0234375,0.609375,23.375,2149.5,179.125,1.100000024,-2,333,457
广西壮族自治区,防城港市,港口区,21.643426,108.380273,2,1404.484375,15,80.57%,1131.631226,1369.0625,736.53125,825.7421875,0.6015625,22.875,2005.625,224.875,0.100000001,-1,337,2471
广西壮族自治区,防城港市,防城区,21.768826,108.353978,15,1357.085938,15,80.61%,1093.937988,1322.4375,677.609375,827.90625,0.625,22.5625,1934.125,269.6875,0.400000006,-1,333,939
广西壮族自治区,防城港市,上思县,22.153671,107.983627,179,1404.195313,16,80.61%,1131.948853,1366.890625,746.2578125,825.3359375,0.6015625,21.625,1735.5625,405.4375,2.599999905,-2,333,439
广西壮族自治区,防城港市,东兴市,21.547821,107.971828,14,1382.96875,15,80.83%,1117.880615,1347.554688,719.8359375,819.203125,0.609375,22.75,1958.625,215.375,0.200000003,-1,333,1422
广西壮族自治区,钦州市,钦南区,21.940438,108.657427,11,1372.226563,16,80.48%,1104.433838,1336.515625,684.078125,839.3359375,0.625,22.5625,1957.4375,276.0625,0.600000024,-1,305,372
